425	1	1726
426	2	388
427	2	2897
428	0	2292
428	1	564
429	2	1608
430	0	1577
430	1	2392
431	2	425
432	2	1166
433	0	662
433	1	1069
434	2	1652
435	0	2371
435	1	2044
436	0	3063
436	1	1662
437	2	2665
438	0	1839
438	1	725
439	0	2243
439	1	985
440	2	443
441	0	759
441	1	2392
442	0	107
442	1	1031
443	0	1577
443	1	3203
444	0	2346
444	1	411
445	0	3063
445	1	3129
446	0	3063
446	1	1400
447	2	718
448	2	3410
449	2	1594
450	0	1839
450	1	1212
451	2	910
452	0	1771
452	1	1750
453	0	3486
453	1	2527
454	2	1119
455	2	2740
456	0	1572
456	1	1750
457	0	118
457	1	45
458	2	1865
459	0	2904
459	1	1448
460	0	405
460	1	863
461	2	857
462	2	2503
463	0	663
463	1	2833
464	0	2243
464	1	2772
465	0	2292
465	1	742
466	2	3018
467	0	1777
467	1	1998
468	0	587
468	1	2033
469	2	106
470	0	2581
470	1	1069
471	0	1839
471	1	1941
472	0	2371
472	1	2833
473	0	3463
473	1	1998
474	0	3063
474	1	73
475	2	3358
476	2	1974
477	2	872
478	0	52
478	1	1662
479	0	1572
479	1	1855
480	0	489
480	1	1750
481	0	1839
481	1	3361
482	0	662
482	1	799
483	0	2292
483	1	1085
484	2	694
485	2	2844
486	0	405
486	1	2967
487	2	642
488	2	432
489	2	1081
490	0	865
490	1	2257
491	2	510
492	0	1839
492	1	863
493	0	2022
493	1	3072
494	2	748
495	0	2292
495	1	1726
496	2	1501
497	0	3063
497	1	2833
498	2	2267
499	0	107
499	1	1085
500	2	17
501	0	3463
501	1	411
502	2	882
503	2	3349
504	2	2551
505	2	2477
506	2	645
507	2	371
508	2	1918
509	0	2371
509	1	73
510	0	2940
510	1	985
511	0	1554
511	1	2394
512	0	2526
512	1	564
513	0	587
513	1	3361
514	0	3164
514	1	3203
515	2	1367
516	2	1867
517	2	459
518	2	3204
519	0	2292
519	1	2793
520	0	2292
520	1	433
521	2	398
522	2	2366
523	2	2969
524	2	1010
525	0	963
525	1	2772
526	2	1286
527	2	2439
528	0	2292
528	1	2397
529	0	577
529	1	3283
530	2	983
531	2	2868
532	2	3374
533	2	791
534	0	2976
534	1	2772
535	0	3101
535	1	1400
536	0	2466
536	1	1750
537	0	3463
537	1	3075
538	0	2346
538	1	3075
539	0	3064
539	1	3203
540	0	2150
540	1	1031
541	2	710
542	0	865
542	1	1750
543	0	107
543	1	2830
544	0	1785
544	1	2762
545	0	2346
545	1	3203
546	0	1554
546	1	73
547	2	2710
548	2	845
549	0	662
549	1	826
550	2	1161
551	2	1396
552	0	587
552	1	3118
553	2	746
554	2	141
555	0	2150
555	1	1012
556	2	1831
557	2	242
558	0	449
558	1	3203
559	0	662
559	1	2967
560	0	2243
560	1	3075
561	0	129
561	1	3411
562	2	2638
563	0	3063
563	1	3411
564	2	997
565	2	3045
566	0	2448
566	1	1400
567	2	339
568	2	190
569	2	1319
570	2	827
571	2	2074
572	2	3439
573	2	751
574	2	1029
575	2	1027
576	0	1577
576	1	799
577	2	2816
578	0	2513
578	1	1750
579	0	2448
579	1	3283
580	0	2641
580	1	270
581	0	63
581	1	564
582	2	2046
583	2	1498
584	2	1906
585	2	2293
586	0	129
586	1	411
587	2	2085
588	0	1021
588	1	411
589	0	759
589	1	1662
590	2	1767
591	0	1849
591	1	1998
592	2	952
593	0	2371
593	1	3203
594	0	405
594	1	2571
595	2	1987
596	2	3044
597	2	274
598	2	2582
599	0	1839
599	1	2932
600	0	107
600	1	3237
601	2	989
602	0	129
602	1	2636
603	0	2346
603	1	1746
604	0	405
604	1	1726
605	0	587
605	1	1212
606	2	3213
607	0	63
607	1	2392
608	2	2824
609	2	3261
610	2	2667
611	2	1064
612	2	1356
613	0	129
613	1	2286
614	2	136
615	0	2453
615	1	960
616	0	1298
616	1	1855
617	0	1839
617	1	2924
618	2	2910
619	0	107
619	1	2762
620	0	107
620	1	413
621	2	2322
622	2	773
623	0	1785
623	1	1485
624	0	2292
624	1	3158
625	2	1058
626	0	2371
626	1	3280
627	0	2346
627	1	3129
628	0	1554
628	1	1012
629	0	93
629	1	3411
630	0	2513
630	1	2044
631	2	2504
632	2	944
633	0	1839
633	1	596
634	2	3062
635	2	1585
636	2	2430
637	0	3463
637	1	960
638	0	285
638	1	2474
639	0	405
639	1	1662
640	0	405
640	1	2421
641	0	405
641	1	3283
642	0	1281
642	1	3075
643	2	1233
644	0	1839
644	1	1930
645	0	2243
645	1	799
646	2	259
647	2	1220
648	0	107
648	1	3411
649	0	107
649	1	2636
650	0	107
650	1	3024
651	0	1785
651	1	441
652	0	354
652	1	1400
653	0	2292
653	1	1845
654	0	2456
654	1	1750
655	0	2371
655	1	985
656	0	2526
656	1	2392
657	2	807
658	0	1269
658	1	2722
659	0	924
659	1	2392
660	2	586
661	2	838
662	2	1884
663	0	63
663	1	3280
664	0	489
664	1	91
665	0	1839
665	1	1339
666	0	2214
666	1	1855
667	0	107
667	1	418
668	0	1577
668	1	2394
669	0	3463
669	1	1750
670	0	2513
670	1	3280
671	0	2641
671	1	2571
672	2	906
673	2	33
674	0	1281
674	1	564
675	2	3156
676	2	51
677	2	3270
678	0	2022
678	1	799
679	0	107
679	1	2527
680	2	3211
681	0	2292
681	1	725
682	2	3365
683	2	2289
684	2	3445
685	2	1674
686	2	2953
687	2	1339
688	0	1839
688	1	950
689	0	154
689	1	1400
690	0	759
690	1	564
691	0	3498
691	1	2392
692	2	3259
693	2	2166
694	2	2163
695	2	2788
696	0	1554
696	1	413
697	0	405
697	1	2833
698	0	405
698	1	245
699	0	3176
699	1	1855
700	0	93
700	1	1926
701	0	2150
701	1	2345
702	2	1747
703	2	21
704	2	176
705	0	489
705	1	1114
706	2	22
707	2	3070
708	0	2029
708	1	1998
709	2	2107
710	2	2087
711	0	941
711	1	2793
712	0	2371
712	1	2772
713	0	1554
713	1	1754
714	2	2995
715	2	1416
716	0	2150
716	1	985
717	0	2150
717	1	564
718	2	312
719	0	1572
719	1	1012
720	0	449
720	1	2772
721	0	2243
721	1	1140
722	2	3172
723	0	107
723	1	420
724	0	20
724	1	1662
725	0	20
725	1	2044
726	0	2371
726	1	960
727	0	129
727	1	3203
728	2	342
729	2	41
730	0	2346
730	1	1754
731	0	405
731	1	3024
732	2	125
733	0	587
733	1	3411
734	2	2565
735	2	2985
736	0	1572
736	1	2257
737	0	2976
737	1	1448
738	2	3066
739	2	701
740	0	3030
740	1	2772
741	0	2904
741	1	245
742	2	823
743	0	501
743	1	985
744	0	3293
744	1	1750
745	2	775
746	0	828
746	1	1998
747	2	77
748	2	1355
749	2	2047
750	2	2301
751	0	1839
751	1	3024
752	2	377
753	0	107
753	1	3067
754	2	631
755	0	1785
755	1	3072
756	2	1048
757	0	2292
757	1	2199
758	0	1084
758	1	1998
759	0	1849
759	1	441
760	2	1308
761	2	2351
762	2	2531
763	0	3486
763	1	3280
764	0	2904
764	1	9
765	0	963
765	1	3203
766	0	587
766	1	3383
767	0	2453
767	1	985
768	2	108
769	0	2150
769	1	2421
770	0	2150
770	1	1750
771	2	1606
772	2	1216
773	2	1902
774	2	603
775	2	1724
776	0	663
776	1	2793
777	0	662
777	1	411
778	0	2243
778	1	1400
779	2	1899
780	0	354
780	1	2044
781	0	2292
781	1	902
782	2	3223
783	2	124
784	0	129
784	1	960
785	0	285
785	1	2474
786	0	285
786	1	2474
787	0	2940
787	1	2772
788	0	3486
788	1	73
789	0	1222
789	1	1998
790	0	2513
790	1	36
791	0	587
791	1	725
792	0	247
792	1	863
793	2	2176
794	2	2847
795	2	1985
796	0	3101
796	1	1886
797	0	2243
797	1	1998
798	0	1785
798	1	2033
799	0	2519
799	1	1998
800	2	2538
801	2	2766
802	0	3030
802	1	3129
803	0	405
803	1	2636
804	0	2513
804	1	3283
805	2	406
806	2	2294
807	0	865
807	1	1998
808	0	1162
808	1	985
809	2	1348
810	0	1839
810	1	1076
811	0	662
811	1	2833
812	0	662
812	1	1031
813	2	1917
814	0	2292
814	1	2099
815	2	2012
816	0	129
816	1	1685
817	0	129
817	1	3283
818	0	577
818	1	1685
819	0	285
819	1	2474
820	0	3486
820	1	1726
821	0	1554
821	1	3203
822	0	587
822	1	2770
823	0	587
823	1	2571
824	0	587
824	1	2257
825	0	1542
825	1	411
826	2	745
827	0	2453
827	1	73
828	2	13
829	2	3494
830	2	785
831	2	2386
832	2	1399
833	0	2029
833	1	985
834	0	662
834	1	3129
835	2	2434
836	2	1783
837	0	107
837	1	596
838	0	354
838	1	3129
839	0	2292
839	1	3180
840	2	1053
841	2	1196
842	0	2728
842	1	1855
843	2	303
844	2	1156
845	2	205
846	2	2108
847	2	473
848	2	1536
849	2	164
850	0	3101
850	1	2336
851	0	2243
851	1	413
852	2	2041
853	0	2292
853	1	2173
854	0	2292
854	1	1012
855	2	2188
856	0	1553
856	1	564
857	2	502
858	2	3034
859	2	1377
860	2	250
861	0	98
861	1	1998
862	2	2698
863	2	1850
864	0	1349
864	1	1662
865	0	1326
865	1	1855
866	2	1815
867	0	2622
867	1	411
868	2	2806
869	2	3332
870	2	907
871	2	2328
872	0	52
872	1	1855
873	0	1572
873	1	1886
874	0	3405
874	1	799
875	0	1848
875	1	1998
876	0	3144
876	1	2392
877	2	1293
878	0	1785
878	1	1941
879	0	1785
879	1	40
880	2	7
881	2	2025
882	0	2728
882	1	2392
883	2	304
884	0	1577
884	1	742
885	0	1577
885	1	36
886	2	1887
887	0	1777
887	1	1114
888	0	3030
888	1	2392
889	0	2904
889	1	3203
890	2	636
891	2	1809
892	0	1269
892	1	73
893	0	93
893	1	1448
894	0	647
894	1	2833
895	2	888
896	2	1017
897	2	177
898	0	587
898	1	2638
899	0	587
899	1	420
900	0	648
900	1	2772
901	0	3064
901	1	1726
902	2	1627
903	0	2622
903	1	2257
904	2	1635
905	2	3288
906	2	3450
907	2	1026
908	2	3136
909	2	2136
910	0	1952
910	1	1855
911	0	107
911	1	3361
912	0	1785
912	1	2397
913	0	2292
913	1	863
914	0	2292
914	1	3383
915	0	2456
915	1	1829
916	2	2441
917	2	321
918	0	1554
918	1	960
919	0	1554
919	1	2257
920	0	405
920	1	902
921	0	405
921	1	1270
922	0	93
922	1	1726
923	0	93
923	1	2636
924	0	93
924	1	3129
925	2	1155
926	0	587
926	1	863
927	0	2453
927	1	1998
928	0	2453
928	1	2636
929	2	1371
930	2	434
931	0	1648
931	1	3075
932	0	2622
932	1	1829
933	2	1904
934	2	1383
935	2	2148
936	2	531
937	0	663
937	1	725
938	0	63
938	1	1754
939	0	489
939	1	1069
940	2	2078
941	2	148
942	0	662
942	1	441
943	2	1275
944	0	107
944	1	3203
945	0	1785
945	1	196
946	0	20
946	1	1750
947	0	2393
947	1	1079
948	0	1553
948	1	2527
949	2	2157
950	2	1206
951	2	3206
952	2	855
953	0	2371
953	1	1926
954	0	2940
954	1	1750
955	0	1554
955	1	3072
956	2	3325
957	2	1617
958	2	462
959	2	341
960	0	93
960	1	2793
961	2	1857
962	0	587
962	1	2199
963	2	1001
964	0	100
964	1	1998
965	0	3064
965	1	2636
966	0	2150
966	1	2199
967	2	2595
968	2	905
969	2	3127
970	2	2720
971	2	1694
972	2	1676
973	2	3078
974	2	908
975	0	663
975	1	3180
976	2	1131
977	2	2063
978	0	1839
978	1	3067
979	0	449
979	1	2527
980	0	449
980	1	1031
981	0	2022
981	1	36
982	0	2573
982	1	1097
983	2	3041
984	0	107
984	1	593
985	0	1785
985	1	3024
986	0	2393
986	1	2173
987	2	2121
988	2	438
989	0	2292
989	1	826
990	0	2292
990	1	276
991	0	1849
991	1	1855
992	0	1849
992	1	411
993	2	3023
994	2	2118
995	2	3368
996	0	2371
996	1	2286
997	0	1577
997	1	2636
998	2	3021
999	0	2346
999	1	2044
1000	0	1554
1000	1	2286
1001	0	1554
1001	1	2033
1002	0	3063
1002	1	2286
1003	0	93
1003	1	1685
1004	0	93
1004	1	2286
1005	2	3488
1006	0	2702
1006	1	1998
1007	2	323
1008	2	2866
1009	2	2858
1010	2	3048
1011	2	3435
1012	2	2016
1013	0	52
1013	1	2392
1014	0	52
1014	1	2257
1015	2	2857
1016	0	663
1016	1	863
1017	0	63
1017	1	2527
1018	0	1227
1018	1	1750
1019	2	1705
1020	2	3232
1021	0	2292
1021	1	2722
1022	0	1553
1022	1	411
1023	0	1577
1023	1	2173
1024	2	1555
1025	2	2378
1026	0	3463
1026	1	2392
1027	0	3463
1027	1	2527
1028	0	405
1028	1	3361
1029	0	93
1029	1	245
1030	0	2513
1030	1	1486
1031	0	587
1031	1	1143
1032	0	587
1032	1	2263
1033	0	2448
1033	1	2394
1034	2	1715
1035	0	2133
1035	1	3075
1036	0	648
1036	1	2833
1037	2	2587
1038	0	2127
1038	1	1998
1039	2	2618
1040	0	1281
1040	1	1662
1041	2	1489
1042	0	1003
1042	1	3411
1043	2	1630
1044	0	663
1044	1	2394
1045	0	63
1045	1	1114
1046	2	987
1047	0	1839
1047	1	2476
1048	0	449
1048	1	3075
1049	0	449
1049	1	73
1050	2	11
1051	0	759
1051	1	985
1052	0	737
1052	1	2345
1053	0	466
1053	1	2694
1054	2	1095
1055	2	2485
1056	2	858
1057	2	2962
1058	2	2425
1059	2	2751
1060	0	129
1060	1	3075
1061	2	2794
1062	0	3030
1062	1	990
1063	0	2526
1063	1	1012
1064	0	2526
1064	1	1750
1065	0	2526
1065	1	73
1066	0	405
1066	1	880
1067	0	405
1067	1	993
1068	2	1005
1069	0	508
1069	1	2257
1070	0	963
1070	1	1114
1071	2	2273
1072	2	69
1073	0	587
1073	1	1941
1074	0	2448
1074	1	2770
1075	2	2685
1076	0	1565
1076	1	3075
1077	2	2359
1078	2	2539
1079	2	2560
1080	2	2588
1081	2	2352
1082	2	1698
1083	0	1281
1083	1	1486
1084	2	2220
1085	2	1920
1086	0	489
1086	1	2044
1087	0	2581
1087	1	2392
1088	0	1839
1088	1	2263
1089	0	2029
1089	1	411
1090	0	2022
1090	1	1750
1091	0	662
1091	1	1143
1092	0	128
1092	1	2037
1093	2	2144
1094	2	120
1095	0	1785
1095	1	3361
1096	2	1992
1097	0	2292
1097	1	3204
1098	0	1285
1098	1	2571
1099	2	1709
1100	0	2323
1100	1	1855
1101	2	1567
1102	2	2255
1103	2	895
1104	2	3009
1105	2	2763
1106	0	3463
1106	1	564
1107	0	3063
1107	1	91
1108	0	405
1108	1	1031
1109	0	829
1109	1	3075
1110	0	3089
1110	1	1750
1111	0	1269
1111	1	3075
1112	2	2372
1113	2	3459
1114	0	587
1114	1	3139
1115	0	4
1115	1	1726
1116	0	338
1116	1	1738
1117	0	2453
1117	1	1662
1118	2	883
1119	2	1663
1120	2	2400
1121	2	2774
1122	0	796
1122	1	3075
1123	0	913
1123	1	73
1124	2	1154
1125	0	1281
1125	1	3203
1126	0	1572
1126	1	960
1127	0	1572
1127	1	3129
1128	0	714
1128	1	1031
1129	2	2635
1130	0	63
1130	1	3075
1131	0	63
1131	1	73
1132	2	2200
1133	2	1099
1134	2	3420
1135	0	1785
1135	1	2932
1136	0	2292
1136	1	221
1137	0	1553
1137	1	3129
1138	0	1553
1138	1	3283
1139	2	2903
1140	2	2931
1141	2	3149
1142	2	3052
1143	2	464
1144	2	2069
1145	2	2179
1146	2	207
1147	0	1577
1147	1	2571
1148	0	129
1148	1	742
1149	2	369
1150	2	1164
1151	0	2904
1151	1	2037
1152	0	3490
1152	1	73
1153	0	1488
1153	1	564
1154	0	405
1154	1	2197
1155	0	457
1155	1	564
1156	0	3334
1156	1	3280
1157	0	2784
1157	1	2636
1158	2	1295
1159	2	2128
1160	0	93
1160	1	2527
1161	2	2773
1162	0	3269
1162	1	1855
1163	2	2991
1164	0	3162
1164	1	73
1165	2	1792
1166	2	1176
1167	2	1613
1168	2	862
1169	0	1162
1169	1	2257
1170	0	1572
1170	1	3306
1171	2	2885
1172	2	3231
1173	0	449
1173	1	863
1174	0	2475
1174	1	1662
1175	0	3101
1175	1	2848
1176	0	662
1176	1	2421
1177	2	1780
1178	0	2243
1178	1	1855
1179	2	887
1180	0	107
1180	1	630
1181	0	107
1181	1	1400
1182	2	2715
1183	2	3483
1184	0	1785
1184	1	2476
1185	2	195
1186	0	2292
1186	1	2458
1187	0	2292
1187	1	2932
1188	0	1495
1188	1	1998
1189	0	2015
1189	1	1855
1190	2	3467
1191	2	3400
1192	2	3314
1193	2	1325
1194	0	2346
1194	1	3306
1195	2	2675
1196	0	3486
1196	1	826
1197	0	2904
1197	1	2571
1198	0	2904
1198	1	2199
1199	0	405
1199	1	1036
1200	2	2623
1201	2	995
1202	0	93
1202	1	2932
1203	0	963
1203	1	2932
1204	0	963
1204	1	3283
1205	2	1645
1206	0	2850
1206	1	1998
1207	0	2453
1207	1	1754
1208	0	1298
1208	1	36
1209	0	3064
1209	1	1485
1210	0	2190
1210	1	1069
1211	2	2438
1212	2	3316
1213	0	2127
1213	1	1685
1214	0	1281
1214	1	799
1215	2	446
1216	2	934
1217	2	3137
1218	2	316
1219	0	52
1219	1	139
1220	0	52
1220	1	2286
1221	0	2247
1221	1	1998
1222	2	836
1223	2	1173
1224	0	489
1224	1	3129
1225	0	2581
1225	1	1750
1226	2	2260
1227	0	662
1227	1	3369
1228	2	333
1229	0	1021
1229	1	73
1230	0	2055
1230	1	3280
1231	0	107
1231	1	880
1232	0	20
1232	1	960
1233	0	2292
1233	1	859
1234	0	2292
1234	1	1384
1235	2	1302
1236	2	1272
1237	0	1553
1237	1	2257
1238	0	1553
1238	1	3280
1239	2	1701
1240	2	2415
1241	2	2398
1242	0	2165
1242	1	1486
1243	0	2165
1243	1	863
1244	0	2371
1244	1	1685
1245	0	1577
1245	1	3383
1246	0	1577
1246	1	960
1247	0	129
1247	1	1485
1248	2	3381
1249	2	96
1250	2	1321
1251	0	2526
1251	1	993
1252	0	405
1252	1	418
1253	0	405
1253	1	2722
1254	2	2217
1255	0	1110
1255	1	411
1256	0	1110
1256	1	1031
1257	0	2513
1257	1	2397
1258	2	2185
1259	0	587
1259	1	3237
1260	0	587
1260	1	3369
1261	0	587
1261	1	1784
1262	0	3076
1262	1	1998
1263	2	575
1264	2	686
1265	2	3200
1266	0	1158
1266	1	2392
1267	0	3162
1267	1	3280
1268	2	2070
1269	0	1281
1269	1	1069
1270	2	810
1271	0	865
1271	1	73
1272	2	1054
1273	2	299
1274	2	2284
1275	2	844
1276	2	1699
1277	0	489
1277	1	3411
1278	2	422
1279	0	2581
1279	1	1486
1280	0	2581
1280	1	985
1281	0	1839
1281	1	2794
1282	2	2839
1283	0	3101
1283	1	1114
1284	0	3101
1284	1	2879
1285	2	1228
1286	0	2573
1286	1	1662
1287	0	1021
1287	1	2527
1288	0	466
1288	1	2257
1289	0	107
1289	1	1968
1290	2	2616
1291	2	2591
1292	0	1785
1292	1	3237
1293	0	1785
1293	1	1339
1294	0	3351
1294	1	1114
1295	0	2292
1295	1	1707
1296	0	533
1296	1	3280
1297	2	846
1298	2	1107
1299	0	1553
1299	1	73
1300	2	1816
1301	2	231
1302	2	2821
1303	2	1473
1304	2	653
1305	2	1342
1306	0	1577
1306	1	418
